1510,1392,1459,30.19
1571,1378,1454.26,40.37
1592,1377,1461.22,54.69
1588,1377,1450.38,53.18
1593,1354,1448.6,59.24
1583,1354,1441.42,55.66
1573,1354,1439.32,54.52
1539,1354,1429.48,54.37
1543,1339,1431,61.39
1588,1339,1424.62,62.05
1543,1339,1432.28,50.52
1510,1339,1417.28,46.96
1554,1339,1421.42,50.59
1541,1339,1417.14,53.86
1541,1339,1405.48,56.29
1541,1339,1394.52,51.51
1555,1339,1390.36,41.24
1472,1339,1391.94,38.45
1481,1339,1384.58,41.87
1479,1339,1390.56,44.52
1534,1339,1397.92,51.47
1498,1336,1382.76,45.28
1482,1326,1372.82,40.27
1474,1326,1367.1,36.01
1434,1326,1362.56,29.44
1496,1322,1372.58,44.43
1534,1322,1367.7,47.22
1505,1322,1376.66,48.47
1491,1322,1375.74,46.36
1465,1322,1365.3,41.29
1465,1322,1364.74,36.92
1564,1322,1373.04,51.95
1495,1322,1377.76,42.39
1464,1322,1363.94,39.55
1464,1322,1365.58,40.55
1510,1322,1375.28,48.42
1460,1322,1366.8,35.24
1507,1322,1374.18,45.58
1475,1322,1377.7,42.01
1456,1322,1361.82,37.75
1450,1297,1352.6,30.33
1424,1297,1352.92,31.44
1421,1297,1355.26,35.19
1455,1297,1354.74,45.27
1486,1297,1356.66,49.09
1486,1297,1363.24,52.84
1477,1297,1361.92,45.04
1446,1297,1345.32,41.59
1458,1297,1356.3,45.06
1472,1297,1367.42,47.61
1482,1297,1364.86,54.18
1488,1297,1358.92,50.71
1479,1297,1352.14,53.18
1464,1297,1348.56,52.92
1455,1297,1341.8,43.57
1482,1297,1343.24,48.31
1467,1297,1347.66,44.04
1457,1297,1347.74,40
1479,1297,1355.46,45.15
1457,1297,1347.22,42.86
1491,1297,1367.72,47.27
1491,1297,1367.16,47.05
1473,1297,1366.7,45.97
1484,1297,1354.62,45.22
1471,1297,1354.4,45.41
1470,1297,1352.82,48.18
1422,1297,1336.26,41.42
1462,1297,1349.32,47.17
1444,1297,1358.76,41.63
1434,1297,1354.36,40.89
1434,1297,1354.6,44.05
1415,1297,1336.86,38.61
1452,1297,1346.7,43.29
1485,1297,1345.56,47.7
1445,1297,1337.36,44.57
1459,1297,1339.8,42.92
1449,1297,1342.34,40.75
1449,1297,1354.2,39.53
1449,1297,1359.64,38.25
1449,1297,1354.6,43.26
1467,1297,1353.06,43.49
1450,1297,1351.36,44.06
1485,1297,1359.06,47.13
1472,1297,1356.84,44.28
1481,1297,1361.02,44.19
1497,1297,1369.8,49.68
1489,1297,1371.84,51.09
1531,1297,1362.38,52.72
1565,1297,1360.36,53.88
1475,1297,1341.1,42.6
1453,1297,1337.44,44.69
1455,1297,1342,42.31
1442,1297,1350.08,41.34
1513,1297,1344.82,43.99
1513,1297,1347.42,48.18
1462,1297,1340.3,41.97
1452,1297,1332.54,39.97
1540,1297,1343.8,50.29
1410,1297,1340.86,38.52
1482,1297,1349.12,48.72
1453,1297,1347.84,37.42
1453,1297,1361.34,42.65
1521,1297,1369.98,50.5
1463,1297,1367.14,43.63
1449,1297,1356.46,46.48
1445,1297,1348.14,42.45
1449,1297,1356.94,40.69
1438,1297,1358.48,41.93
1490,1297,1367.14,46.17
1485,1297,1367.72,40.15
1485,1297,1362.92,45.95
1432,1297,1362.54,43.39
1468,1297,1360.98,50.78
1525,1297,1357.72,58.15
1547,1297,1360.7,50.01
1488,1297,1359,49.97
1488,1297,1364.64,46.15
1479,1297,1364.7,45.8
1458,1297,1348.04,43.33
1432,1297,1348.92,38.59
1425,1297,1348.7,39.2
1481,1297,1356.12,43.97
1444,1297,1343.5,39.97
1421,1297,1343.84,39.38
1424,1297,1346.26,36.28
1447,1297,1341.64,41.2
1486,1297,1345.24,50.03
1454,1297,1344.86,43.48
1439,1297,1350.62,40.35
1456,1297,1347.12,41.32
1448,1297,1352.56,47.11
1458,1297,1352.22,47.88
1436,1297,1346.74,43.99
1479,1297,1351.16,47.02
1447,1297,1355.9,38.19
1432,1297,1348.02,41.45
1439,1297,1342.84,40.28
1439,1297,1349.54,39.14
1461,1297,1355.92,46.53
1417,1297,1330.58,36.52
1416,1297,1328.8,36.3
1475,1297,1337.52,43.44
1497,1297,1348.62,51.13
1422,1297,1338.28,38.95
1459,1297,1332.54,42.87
1484,1297,1342.68,49.07
1502,1297,1345.44,52.08
1501,1297,1342.24,47.21
1467,1297,1335,39.15
1469,1297,1350.6,44.65
1437,1297,1363.2,44.77
1475,1297,1371.5,52.43
1468,1297,1364.88,48.9
1467,1297,1367.42,52.53
1467,1297,1350.92,48.83
1468,1297,1345.78,46.78
1457,1297,1350.48,42.02
1430,1297,1357.2,39.85
1460,1297,1359.2,44.46
1449,1297,1344.3,41.07
1442,1297,1345.04,38.32
1446,1297,1344.14,42.89
1447,1297,1345.9,43.09
1491,1297,1352.86,52.02
1521,1297,1348.3,48.62
1558,1297,1354.92,54.16
1537,1297,1350.08,52.42
1537,1297,1342.52,52.25
1461,1297,1339.58,43.96
1448,1297,1342.42,46.08
1428,1297,1329.6,37.79
1386,1297,1329.26,31.99
1498,1297,1332.22,45.09
1413,1297,1333.94,36.7
1413,1297,1342.98,37.53
1425,1297,1349.7,38.97
1446,1297,1340.02,39.41
1451,1297,1340.86,38.84
1434,1297,1344.68,45.37
1466,1297,1342.54,42.58
1420,1297,1338.68,36.2
1449,1297,1339.42,44.01
1408,1297,1334.78,37.47
1403,1297,1334.78,38.19
1432,1297,1341.4,43.89
1461,1297,1346.4,45.91
1419,1297,1334.24,38.11
1422,1297,1324.72,37.15
1414,1297,1320.94,35.97
1416,1297,1334.02,40.33
1416,1297,1334.16,41.22
1457,1297,1337.24,44.48
1403,1297,1337.12,35.7
1433,1297,1337.86,41.04
1424,1297,1335.4,39.17
1397,1297,1333.28,35.88
1403,1297,1332.66,35.16
1465,1297,1341.14,41.63
1461,1297,1343.84,43.71
1469,1297,1344.22,47.48
1490,1297,1348.9,47.36
1482,1297,1351.98,50.26
1456,1297,1340.66,41.37
1452,1297,1341.88,46.26
1449,1297,1342.7,46.75
1480,1297,1343.04,47.44
1458,1297,1344.3,40.85
1438,1297,1336.06,41.78
1449,1297,1341.34,38.95
1454,1297,1347.18,49.07
1473,1297,1352.64,46.27
1442,1297,1344.18,41.02
1453,1297,1347.66,38.48
1483,1297,1352.96,50.89
1490,1297,1356.3,52.68
1490,1297,1358.66,50.61
1496,1297,1354,48.28
1534,1297,1360.82,50.86
1499,1297,1352.88,53.25
1450,1297,1353.92,49.88
1485,1297,1353.9,50.68
1429,1297,1337.16,43.06
1422,1297,1337.68,37.23
1431,1297,1346.62,42.08
1429,1297,1343.56,38.84
1456,1297,1347.08,39.18
1446,1297,1346.02,42.97
1432,1297,1337.42,37.2
1441,1297,1338.38,37.08
1418,1297,1345.08,38.49
1438,1297,1345.62,39.9
1457,1297,1347.28,42.33
1427,1297,1352.6,37.89
1474,1297,1358.48,45.24
1474,1297,1358.74,41.21
1486,1297,1368.02,48.09
1495,1297,1350.16,47.16
1501,1297,1349.54,51.03
1439,1297,1341.32,36.87
1412,1297,1346.36,36.66
1457,1297,1346.02,39.96
1388,1297,1330.54,33.55
1447,1297,1331.32,37.97
1408,1297,1336.62,33.68
1433,1297,1338.06,35.47
1448,1297,1344.68,42.64
1413,1297,1332.28,30.64
1408,1297,1334.2,31.01
1454,1297,1333.26,33.1
1403,1297,1336.4,31.1
1411,1297,1337.92,38.72
1460,1297,1345.16,42.59
1454,1297,1343.94,41.98
1466,1297,1345.68,44.17
1416,1297,1338.84,36.71
1433,1297,1343.56,36.87
1443,1297,1335.74,37
1415,1297,1339.66,33.4
1445,1297,1338.5,40.79
1412,1297,1327.02,32.49
1426,1297,1328.76,39.11
1478,1297,1338.82,44.44
1495,1297,1337.18,42.07
1508,1297,1343.24,47.45
1433,1297,1343,39.19
1494,1297,1350.5,44.72
1482,1297,1341.64,42.88
1507,1297,1339.86,45.62
1498,1297,1342.1,47.7
1512,1297,1350.46,49.36
1515,1297,1348.92,45.58
1516,1297,1352.74,43.67
1428,1297,1338.56,41.56
1454,1297,1354.14,44.54
1454,1297,1349.62,42.95
1461,1297,1347.7,42.86
1451,1297,1348.04,44.68
1424,1297,1335.52,37.21
1396,1297,1325.96,29.67
1413,1297,1337.98,36.48
1410,1297,1341.26,37.16
1461,1297,1337.72,39.23
1469,1297,1338.12,45.07
1530,1297,1359.24,51.72
1467,1297,1348.34,46.93
1440,1297,1343.22,41.48
1450,1297,1345.08,41.62
1461,1297,1352.78,43.92
1449,1297,1349.66,47.99
1424,1297,1343.28,43.37
1459,1297,1342.26,45.99
1478,1297,1337.92,41.18
1447,1297,1341.16,38.1
1484,1297,1342.52,42.09
1502,1297,1339.24,51.01
1490,1297,1340.84,46.34
1514,1297,1348.96,48.16
1420,1297,1345.9,41.28
1432,1297,1355.36,43.22
1478,1297,1355.18,47.11
1453,1297,1352.54,43.96
1501,1297,1372.16,43.47
1486,1297,1357.64,44.8
1470,1297,1354.3,41.2
1476,1297,1350.96,40.14
1481,1297,1358.96,50.58
1455,1297,1361.6,44.06
