2770,2586,2697.14,49.25
2846,2586,2692.24,75.06
2932,2544,2699.44,93.7
2924,2527,2665.34,94.47
2944,2527,2671.78,99.96
2858,2510,2635.82,95.11
2883,2510,2634.82,87.9
2832,2510,2633.02,83.65
2826,2510,2625.12,86.19
2774,2467,2594.52,81.18
2846,2467,2615.96,88.16
2854,2467,2622.38,94.67
2845,2467,2615.68,93.54
2830,2467,2629.2,94.42
2782,2467,2572.94,87.11
2782,2467,2560.5,77.39
2849,2452,2574.5,83.98
2869,2452,2552.36,82.04
2814,2447,2529.42,75.05
2814,2447,2512.76,67.61
2794,2432,2520.48,71.26
2771,2429,2518.42,77.81
2662,2429,2519.04,65.17
2662,2429,2504.04,60.48
2688,2429,2497.6,53.32
2646,2429,2515.46,59.74
2696,2429,2510.64,60.69
2708,2423,2489.52,59.57
2662,2423,2514.62,73.27
2672,2422,2503.22,67.49
2656,2409,2492.16,70.63
2709,2409,2504.58,72.27
2631,2409,2504.4,65.64
2612,2409,2492.68,63.22
2626,2409,2504.84,62.08
2616,2409,2490.76,53.35
2680,2409,2488.58,65.15
2678,2409,2505.62,66.75
2659,2409,2493.86,75.97
2621,2405,2473.62,63.57
2680,2405,2474.34,74.12
2565,2403,2438.82,43.78
2584,2403,2458.62,55.83
2627,2397,2465.2,60.41
2627,2397,2466.28,63.76
2627,2382,2450.14,47.04
2686,2382,2476.92,77.5
2686,2382,2456.58,72.97
2630,2382,2453.54,70.01
2688,2382,2475.46,81.08
2688,2382,2475.84,82.11
2678,2382,2464,85.29
2632,2382,2456.02,68.52
2630,2382,2418.44,51.2
2630,2382,2416.2,56.19
2615,2382,2448.22,73.82
2572,2382,2417.96,52.44
2572,2382,2412.6,50.76
2656,2382,2460.86,77.9
2719,2382,2425.48,64.75
2719,2382,2422.1,68.58
2634,2382,2448.12,75.46
2634,2382,2425.92,67.86
2572,2382,2409.62,49.1
2611,2382,2448.12,73.03
2543,2382,2410.8,42.56
2517,2382,2402.24,35.41
2615,2382,2434.92,54.9
2559,2382,2430.24,51.8
2520,2382,2416.94,42.32
2600,2380,2435.54,60.01
2559,2380,2418.5,48.93
2585,2380,2423.02,54.61
2615,2380,2440.38,68.44
2597,2380,2423.86,55.31
2597,2380,2408.12,50.55
2674,2380,2442.82,76.45
2674,2380,2442.02,78.63
2674,2380,2429.68,68.75
2645,2380,2432.8,69.5
2543,2380,2408.98,44.07
2537,2380,2404.62,39.31
2615,2380,2437.92,67.5
2628,2380,2430.88,57.87
2628,2380,2409.58,49.84
2618,2380,2443.34,69.87
2701,2380,2436.2,69.59
2663,2380,2443.34,68.97
2690,2380,2465.58,90.6
2658,2380,2435.38,76.37
2627,2380,2412.9,61.24
2759,2380,2451.06,92.85
2645,2380,2466.7,88.03
2662,2380,2455.08,90.51
2677,2380,2464.92,89.59
2658,2380,2465.92,87.48
2658,2380,2453.28,71.79
2662,2380,2467.7,82.53
2594,2380,2438.62,64.3
2591,2380,2431.98,58.43
2612,2380,2444.64,58.59
2535,2380,2428.82,50.75
2587,2380,2422.68,51.51
2615,2380,2448.38,67.2
2615,2380,2427.48,55.84
2537,2380,2410.8,39.67
2547,2380,2421.2,46.43
2537,2380,2422.94,47.49
2537,2380,2409.56,43.16
2652,2380,2422.4,61.19
2652,2380,2409.7,54.23
2565,2380,2396.92,40.78
2564,2380,2412.44,47.27
2564,2380,2400.9,47.8
2564,2380,2394.46,41.42
2628,2363,2435.18,79.02
2628,2363,2434.18,77.38
2638,2363,2430.24,84.77
2818,2363,2454.28,101.03
2818,2363,2438.28,102.82
2729,2363,2416.04,78.71
2822,2363,2437.58,93.33
2619,2363,2402.98,59.16
2568,2363,2396.36,57.97
2597,2363,2423.78,63.95
2577,2363,2414.12,62.77
2636,2363,2402.12,63.34
2665,2363,2428.18,76.5
2615,2363,2415.92,65.16
2557,2363,2404.72,53.44
2639,2363,2418.92,61.49
2570,2363,2405.12,60
2555,2358,2397.92,52.64
2603,2358,2411.1,60.74
2603,2358,2400.12,59.7
2574,2358,2390.96,53.68
2545,2358,2411.3,55.38
2548,2358,2389.78,45.27
2567,2358,2390.02,47.91
2651,2358,2409.18,66.92
2563,2358,2394.58,52.1
2563,2358,2399.9,58.29
2590,2358,2403.52,64.03
2618,2358,2396.7,61.23
2563,2358,2399.44,58.08
2631,2358,2442.94,79.95
2558,2358,2413.36,63.47
2538,2358,2407.64,56.93
2722,2358,2417.74,69.42
2592,2358,2403.56,58.28
2595,2358,2404.62,63.99
2604,2358,2429.52,70.05
2587,2358,2419.42,58.84
2525,2358,2399.26,50.3
2603,2358,2420,65.05
2572,2358,2399.68,58.93
2503,2358,2375,33.56
2617,2358,2418.22,66.41
2538,2358,2406.56,59.22
2537,2358,2390.08,46.63
2638,2358,2417.56,58.83
2638,2358,2403.9,62.65
2640,2358,2397.5,73.7
2638,2358,2419.26,69.91
2528,2358,2392,44.51
2457,2358,2381.56,34.09
2631,2358,2433.14,76.2
2677,2358,2412.72,73.5
2562,2358,2412.86,67.54
2628,2358,2441.1,84.04
2644,2358,2420.86,82.86
2564,2358,2394.8,57.9
2625,2358,2422.2,73.52
2555,2358,2416.12,68.38
2531,2358,2390.6,58.9
2582,2358,2407.26,70.2
2531,2358,2381.48,42.13
2531,2358,2374.86,38.4
2546,2358,2413.14,63.34
2538,2358,2417.8,66.68
2547,2358,2422.14,65.32
2628,2358,2437,77.27
2509,2358,2394.44,53.77
2510,2358,2383.9,47.46
2657,2358,2415.12,67.32
2628,2358,2410.44,71.04
2628,2358,2401.18,62.32
2592,2358,2417.94,69.41
